Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Driver,LapNumber,Year,Round,DRSActivatedPct
2024-03-02 15:05:57.430,0 days 01:02:14.999000,,,0 days 00:00:37.510000,10272.0,182.0,6,0.0,True,0,car,2141.0372222222213,0.39791271368799863,OnTrack,3020.8010197019603,2838.2377278461395,-141.80147171811922,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:57.459,0 days 01:02:15.028000,,,0 days 00:00:37.539000,10222.3893952,179.5142912,6,0.0,True,0,pos,2142.4162369535784,0.39816900418508794,OnTrack,3014.0,2829.0,-142.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:57.710,0 days 01:02:15.279000,,,0 days 00:00:37.790000,9793.0,158.0,4,0.0,True,0,car,2153.32611111111,0.400196609117389,OnTrack,2944.3353095377756,2737.0610917256545,-144.9056060507977,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:57.719,0 days 01:02:15.288000,,,0 days 00:00:37.799000,9799.193508606286,157.38710071083634,4,0.0,True,0,pos,2153.689882179378,0.40026421613114543,OnTrack,2942.0,2734.0,-145.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:57.939,0 days 01:02:15.508000,,,0 days 00:00:38.019000,9950.59146225649,142.40501154753483,4,0.0,True,0,pos,2162.167272329356,0.4018397428359397,OnTrack,2885.0,2662.0,-147.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:57.989,0 days 01:02:15.558000,,,0 days 00:00:38.069000,9985.0,139.0,3,0.0,True,0,car,2164.09861111111,0.4021986830018192,OnTrack,2866.5581742478366,2640.8816397313576,-147.6325014773173,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:58.149,0 days 01:02:15.718000,,,0 days 00:00:38.229000,9297.0,139.0,3,0.0,True,0,car,2170.2763888888876,0.4033468257312414,OnTrack,2800.382170997415,2568.5814274616123,-149.89031855777017,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:58.159,0 days 01:02:15.728000,,,0 days 00:00:38.239000,9245.1660032,138.0416544,3,0.0,True,0,pos,2170.6374773223665,0.40341393417613697,OnTrack,2797.0,2565.0,-150.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:58.389,0 days 01:02:15.958000,,,0 days 00:00:38.469000,8053.0,116.0,3,0.0,True,0,car,2178.009722222221,0.4047840691479284,OnTrack,2752.105316499471,2521.933625596437,-151.17580556192414,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:58.619,0 days 01:02:16.188000,,,0 days 00:00:38.699000,7431.9996544000005,107.63635898181818,3,0.0,True,0,pos,2184.564594161991,0.406002294993962,OnTrack,2722.0,2507.0,-151.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:58.819,0 days 01:02:16.388000,,,0 days 00:00:38.899000,6891.9996544000005,100.36363170909091,3,0.0,True,0,pos,2189.964150458834,0.4070058049173243,OnTrack,2672.0,2482.0,-151.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:58.829,0 days 01:02:16.398000,,,0 days 00:00:38.909000,6865.0,100.0,3,0.0,True,0,car,2190.2319444444433,0.4070555745478646,OnTrack,2669.37710542997,2480.9293898268274,-151.03788117992067,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:58.999,0 days 01:02:16.568000,,,0 days 00:00:39.079000,6534.34975104,95.7499968,3,0.0,True,0,pos,2194.7357966250647,0.4078926174654934,OnTrack,2626.0,2467.0,-152.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:59.029,0 days 01:02:16.598000,,,0 days 00:00:39.109000,6476.0,95.0,3,0.0,True,0,car,2195.509722222221,0.40803645187965526,OnTrack,2618.8013436739184,2465.0215852962115,-152.06303479086372,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:59.179,0 days 01:02:16.748000,,,0 days 00:00:39.259000,6234.87479424,91.99999744,3,0.0,True,0,pos,2199.258017519922,0.40873307421677835,OnTrack,2581.0,2458.0,-152.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:59.429,0 days 01:02:16.998000,,,0 days 00:00:39.509000,5833.0,87.0,3,0.0,False,0,car,2205.1763888888877,0.4098330061505139,OnTrack,2492.7023611141053,2463.651292230525,-152.96943960068637,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:59.439,0 days 01:02:17.008000,,,0 days 00:00:39.519000,5825.3749024,86.84999808,3,0.0,False,0,pos,2205.4089831921137,0.4098762339045317,OnTrack,2490.0,2464.0,-153.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:59.829,0 days 01:02:17.398000,,,0 days 00:00:39.909000,5528.0,81.0,3,0.0,False,0,car,2214.1763888888877,0.41150566012683054,OnTrack,2442.5923742886666,2491.0874918606105,-153.00550239058748,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:05:59.839,0 days 01:02:17.408000,,,0 days 00:00:39.919000,5539.3334784,80.7499968,3,0.37500479999999997,False,0,pos,2214.38966515465,0.4115452976150507,OnTrack,2441.0,2493.0,-153.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:00.069,0 days 01:02:17.638000,,,0 days 00:00:40.149000,5800.0,75.0,3,9.0,False,0,car,2219.1763888888877,0.41243491233589535,OnTrack,2391.7458934193346,2553.5641691925816,-152.9736919551947,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:00.119,0 days 01:02:17.688000,,,0 days 00:00:40.199000,5780.416616533334,75.20833386666666,3,10.8750048,False,0,pos,2220.2211751658133,0.4126290863270621,OnTrack,2383.0,2565.0,-153.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:00.309,0 days 01:02:17.878000,,,0 days 00:00:40.389000,5706.0,76.0,3,18.0,False,0,car,2224.2430555555543,0.41337655457441436,OnTrack,2365.482088727718,2592.102448984751,-153.2162109596491,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:00.519,0 days 01:02:18.088000,,,0 days 00:00:40.599000,5867.5887868877035,77.30841122985996,3,24.54205614929975,False,0,pos,2228.7811381706338,0.41421995923341054,OnTrack,2356.0,2615.0,-153.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:00.630,0 days 01:02:18.199000,,,0 days 00:00:40.710000,5953.0,78.0,3,28.0,False,0,car,2231.198055555554,0.41466914439722347,OnTrack,2346.3047906546994,2634.8868584071506,-152.38534141031113,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:00.720,0 days 01:02:18.289000,,,0 days 00:00:40.800000,6054.249856,78.44999936,3,30.69999616,False,0,pos,2233.159986880137,0.41503377020070376,OnTrack,2336.0,2659.0,-152.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:00.830,0 days 01:02:18.399000,,,0 days 00:00:40.910000,6178.0,79.0,3,34.0,False,0,car,2235.586944444443,0.41548482133629144,OnTrack,2320.775992953305,2700.9996906876277,-152.0044186442402,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:00.880,0 days 01:02:18.449000,,,0 days 00:00:40.960000,6275.4997504,79.9374976,3,35.2499968,False,0,pos,2236.7120056574418,0.415693914459794,OnTrack,2315.0,2718.0,-152.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:00.990,0 days 01:02:18.559000,,,0 days 00:00:41.070000,6490.0,82.0,3,38.0,False,0,car,2239.2313888888875,0.41616214294645426,OnTrack,2307.631011013903,2741.872942095018,-151.73525172765284,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:01.200,0 days 01:02:18.769000,,,0 days 00:00:41.280000,6754.249838933333,84.6249984,3,38.874999466666665,False,0,pos,2244.178844385626,0.4170816297363731,OnTrack,2304.0,2764.0,-151.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:01.230,0 days 01:02:18.799000,,,0 days 00:00:41.310000,6792.0,85.0,3,39.0,False,0,car,2244.898055555554,0.41721529545006103,OnTrack,2303.0067301089366,2769.165632787867,-150.989482452254,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:01.400,0 days 01:02:18.969000,,,0 days 00:00:41.480000,7063.14979584,87.54999808,3,46.64999424,False,0,pos,2249.0377982481,0.4179846684584627,OnTrack,2296.0,2807.0,-151.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:01.430,0 days 01:02:18.999000,,,0 days 00:00:41.510000,7111.0,88.0,3,48.0,False,0,car,2249.7869444444427,0.4181238976100355,OnTrack,2295.0319122354763,2814.256924343056,-150.87090189896804,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:01.559,0 days 01:02:19.128000,,,0 days 00:00:41.639000,7281.27991552,91.2249984,3,52.51499776,False,0,pos,2253.0848946851575,0.4187368231193494,OnTrack,2292.0,2847.0,-150.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:01.630,0 days 01:02:19.199000,,,0 days 00:00:41.710000,7375.0,93.0,3,55.0,False,0,car,2254.9536111111092,0.4190841248927358,OnTrack,2290.7985350688823,2866.5843399500336,-149.64747461383888,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:01.819,0 days 01:02:19.388000,,,0 days 00:00:41.899000,7563.05493632,98.66999808,3,58.77999872,False,0,pos,2260.1385902627176,0.4200477555588532,OnTrack,2289.0,2917.0,-149.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:01.830,0 days 01:02:19.399000,,,0 days 00:00:41.910000,7574.0,99.0,3,59.0,False,0,car,2260.4536111111092,0.42010630232270707,OnTrack,2288.9547967189214,2919.314078009735,-148.95051905796066,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:02.019,0 days 01:02:19.588000,,,0 days 00:00:42.099000,8160.687301333333,106.0874976,3,70.02499626666666,False,0,pos,2266.0962779165125,0.4211549944414945,OnTrack,2289.0,2951.0,-148.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:02.070,0 days 01:02:19.639000,,,0 days 00:00:42.150000,8319.0,108.0,3,73.0,False,0,car,2267.6536111111095,0.42144442550376043,OnTrack,2289.147191307044,2959.7544352276823,-147.82907013964183,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:02.230,0 days 01:02:19.799000,,,0 days 00:00:42.310000,8794.0,112.0,3,84.0,False,0,car,2272.6313888888876,0.4223695477030073,OnTrack,2290.5797455508723,2994.693753616762,-147.36945134712613,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:02.279,0 days 01:02:19.848000,,,0 days 00:00:42.359000,8940.824808228572,114.4499968,3,85.92499748571429,False,0,pos,2274.242099851099,0.4226688990469673,OnTrack,2292.0,3012.0,-147.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:02.510,0 days 01:02:20.079000,,,0 days 00:00:42.590000,9633.0,126.0,3,95.0,False,0,car,2282.431388888888,0.42419088203277433,OnTrack,2304.789261844649,3131.945576364981,-143.73559338439313,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:02.579,0 days 01:02:20.148000,,,0 days 00:00:42.659000,9794.7186,129.234372,3,96.078124,False,0,pos,2285.0299131111155,0.4246738189075371,OnTrack,2308.0,3159.0,-143.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:02.819,0 days 01:02:20.388000,,,0 days 00:00:42.899000,10357.2186,140.484372,3,99.828124,False,0,pos,2294.5178699189432,0.42643715987217423,OnTrack,2315.0,3205.0,-142.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:02.830,0 days 01:02:20.399000,,,0 days 00:00:42.910000,10383.0,141.0,3,100.0,False,0,car,2294.9647222222206,0.4265202075701634,OnTrack,2315.513811453489,3208.142325267762,-141.92823869006645,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:03.019,0 days 01:02:20.588000,,,0 days 00:00:43.099000,11267.51970048,149.50499712,3,100.0,False,0,pos,2302.824941007145,0.4279810327040881,OnTrack,2328.0,3284.0,-140.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:03.030,0 days 01:02:20.599000,,,0 days 00:00:43.110000,11319.0,150.0,3,100.0,False,0,car,2303.298055555554,0.4280689612519381,OnTrack,2328.824593215234,3288.692751528622,-139.86402418683593,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:03.299,0 days 01:02:20.868000,,,0 days 00:00:43.379000,11124.8156712,160.9281224,3,100.0,False,0,pos,2315.4205306949134,0.43032192861245466,OnTrack,2351.0,3403.0,-136.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:03.350,0 days 01:02:20.919000,,,0 days 00:00:43.430000,11088.0,163.0,3,100.0,False,0,car,2317.786944444443,0.43076172765331705,OnTrack,2355.7438927909748,3426.2181628277067,-135.17171023437598,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:03.479,0 days 01:02:21.048000,,,0 days 00:00:43.559000,10917.0750848,167.29999786666667,3,100.0,False,0,pos,2323.8298554542744,0.4318848053343306,OnTrack,2368.0,3485.0,-133.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:03.590,0 days 01:02:21.159000,,,0 days 00:00:43.670000,10770.0,171.0,4,100.0,False,0,car,2329.1869444444433,0.43288042268998483,OnTrack,2377.7610104798405,3529.935562373901,-131.14074380542678,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:03.659,0 days 01:02:21.228000,,,0 days 00:00:43.739000,10845.6843048,174.234372,4,100.0,False,0,pos,2332.6277870033,0.43351990479975727,OnTrack,2384.0,3558.0,-130.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:03.839,0 days 01:02:21.408000,,,0 days 00:00:43.919000,11043.1218048,182.671872,4,100.0,False,0,pos,2341.960142556361,0.43525432720244905,OnTrack,2403.0,3643.0,-127.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:03.910,0 days 01:02:21.479000,,,0 days 00:00:43.990000,11121.0,186.0,4,100.0,False,0,car,2345.7202777777766,0.4359531499946258,OnTrack,2412.4771361242756,3686.5003774659817,-125.67212419389938,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:04.190,0 days 01:02:21.759000,,,0 days 00:00:44.270000,11834.0,195.0,4,100.0,False,0,car,2360.886944444443,0.4387718816954557,OnTrack,2453.2385031409494,3877.9289428584034,-120.36929359719474,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:04.219,0 days 01:02:21.788000,,,0 days 00:00:44.299000,11740.877983288889,195.64444302222222,4,100.0,False,0,pos,2362.4888508279414,0.4390695967045719,OnTrack,2456.0,3891.0,-120.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:04.439,0 days 01:02:22.008000,,,0 days 00:00:44.519000,11034.433538844445,200.5333319111111,4,100.0,False,0,pos,2374.8318178428103,0.44136354257756816,OnTrack,2470.0,3957.0,-118.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:04.550,0 days 01:02:22.119000,,,0 days 00:00:44.630000,10678.0,203.0,5,100.0,False,0,car,2381.1869444444433,0.44254464566425894,OnTrack,2481.8360618872034,4011.0702294642815,-116.36835793654376,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:04.699,0 days 01:02:22.268000,,,0 days 00:00:44.779000,10869.190013607464,207.2724025387143,5,100.0,False,0,pos,2389.8520265157044,0.4441550549955484,OnTrack,2502.0,4101.0,-114.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:04.829,0 days 01:02:22.398000,,,0 days 00:00:44.909000,11036.0,211.0,5,100.0,False,0,car,2397.5394444444432,0.4455837650140054,OnTrack,2519.4983695959804,4175.797303421773,-112.69903780481589,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:04.899,0 days 01:02:22.468000,,,0 days 00:00:44.979000,11104.8864896,212.4318208,5,100.0,False,0,pos,2401.7284821802004,0.44636229952796697,OnTrack,2529.0,4216.0,-112.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:05.139,0 days 01:02:22.708000,,,0 days 00:00:45.219000,11341.068307781818,217.3409117090909,5,100.0,False,0,pos,2416.3514496283065,0.4490799844888141,OnTrack,2562.0,4356.0,-109.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:05.269,0 days 01:02:22.838000,,,0 days 00:00:45.349000,11469.0,220.0,5,100.0,False,0,car,2424.428333333332,0.450581076893865,OnTrack,2579.1031648918406,4427.822328131881,-107.9025229803193,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:05.399,0 days 01:02:22.968000,,,0 days 00:00:45.479000,11616.55014528,224.55000448,5,100.0,False,0,pos,2432.609477652619,0.45210154618014015,OnTrack,2598.0,4511.0,-107.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:05.469,0 days 01:02:23.038000,,,0 days 00:00:45.549000,11696.0,227.0,5,100.0,False,0,car,2437.0394444444432,0.45292485746561745,OnTrack,2609.962267399856,4566.758206019228,-106.45476989229223,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:05.629,0 days 01:02:23.198000,,,0 days 00:00:45.709000,11717.0,229.0,5,100.0,False,0,car,2447.217222222221,0.4548164019622916,OnTrack,2638.015604611413,4702.443351051872,-105.19136721873622,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:05.659,0 days 01:02:23.228000,,,0 days 00:00:45.739000,11626.2496128,229.7500032,5,100.0,False,0,pos,2449.143898709435,0.45517447563867086,OnTrack,2642.0,4722.0,-105.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:05.789,0 days 01:02:23.358000,,,0 days 00:00:45.869000,11233.0,233.0,5,100.0,False,0,car,2457.5727777777765,0.4567409865375103,OnTrack,2653.6287905564423,4780.198369347376,-104.37100003442728,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:05.919,0 days 01:02:23.488000,,,0 days 00:00:45.999000,10988.321187657142,235.32143085714284,5,100.0,False,0,pos,2466.1325680504065,0.4583318273415048,OnTrack,2664.0,4837.0,-104.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:06.069,0 days 01:02:23.638000,,,0 days 00:00:46.149000,10706.0,238.0,6,100.0,False,0,car,2476.083888888888,0.46018128471595915,OnTrack,2684.2234818318257,4952.672914289741,-103.8087501501262,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:06.259,0 days 01:02:23.828000,,,0 days 00:00:46.339000,10900.7501312,238.95000064,6,100.0,False,0,pos,2488.6916614040265,0.46252444480817495,OnTrack,2711.0,5111.0,-104.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:06.269,0 days 01:02:23.838000,,,0 days 00:00:46.349000,10911.0,239.0,6,100.0,False,0,car,2489.3616666666653,0.46264896558225344,OnTrack,2712.0122748206313,5117.24865857882,-104.02608400916094,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:06.519,0 days 01:02:24.088000,,,0 days 00:00:46.599000,11015.4643392,244.3571456,6,91.96428159999999,False,0,pos,2506.3625996508085,0.46580859648858897,OnTrack,2728.0,5231.0,-105.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:06.549,0 days 01:02:24.118000,,,0 days 00:00:46.629000,11028.0,245.0,6,91.0,False,0,car,2508.417222222221,0.4661904490012449,OnTrack,2729.7382390805665,5246.283694372384,-105.10522849705043,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:06.789,0 days 01:02:24.358000,,,0 days 00:00:46.869000,10752.0,246.0,6,2.0,False,0,car,2524.817222222221,0.4692383962469775,OnTrack,2745.1618123745634,5403.305325959179,-106.11806071940208,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:06.859,0 days 01:02:24.428000,,,0 days 00:00:46.939000,10651.359315341679,244.25622576087065,6,1.501778788820187,False,0,pos,2529.520547374901,0.4701125113045931,OnTrack,2750.0,5462.0,-107.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:06.919,0 days 01:02:24.488000,,,0 days 00:00:46.999000,10565.09602908741,242.76156486042544,6,1.0747328172644095,False,0,pos,2533.515148789097,0.47085490974228805,OnTrack,2754.0,5516.0,-108.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:07.070,0 days 01:02:24.639000,,,0 days 00:00:47.150000,10348.0,239.0,6,0.0,True,0,car,2543.472499999999,0.4727054878641211,OnTrack,2756.506039315367,5633.853518644808,-109.99150956941779,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:07.270,0 days 01:02:24.839000,,,0 days 00:00:47.350000,10273.0,234.0,6,0.0,True,0,car,2556.472499999999,0.4751215436076896,OnTrack,2745.793427177959,5760.8278351700765,-111.89728861421216,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:07.280,0 days 01:02:24.849000,,,0 days 00:00:47.360000,10233.3755072,233.4375072,6,0.0,True,0,pos,2557.1102137611,0.47524006299194044,OnTrack,2745.0,5767.0,-112.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:07.430,0 days 01:02:24.999000,,,0 days 00:00:47.510000,9639.0,225.0,6,0.0,True,0,car,2566.472499999999,0.4769800480258192,OnTrack,2729.946025429551,5858.017457450719,-113.64349282631248,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:07.460,0 days 01:02:25.029000,,,0 days 00:00:47.540000,9674.499848533333,222.87500906666668,6,0.0,True,0,pos,2568.2833096102077,0.47731658779191566,OnTrack,2726.0,5876.0,-114.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:07.620,0 days 01:02:25.189000,,,0 days 00:00:47.700000,9863.833181866667,211.54167573333334,6,0.0,True,0,pos,2577.566050380409,0.4790417892652926,OnTrack,2701.0,5968.0,-116.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:07.670,0 days 01:02:25.239000,,,0 days 00:00:47.750000,9923.0,208.0,6,0.0,True,0,car,2580.3391666666657,0.4795571741522923,OnTrack,2693.79153864493,5992.385549566486,-116.58799989070542,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:07.780,0 days 01:02:25.349000,,,0 days 00:00:47.860000,10119.6247712,201.125008,6,0.0,True,0,pos,2586.2270605860454,0.48065144183855685,OnTrack,2676.0,6045.0,-118.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:08.070,0 days 01:02:25.639000,,,0 days 00:00:48.150000,10638.0,183.0,5,0.0,True,0,car,2600.6724999999988,0.4833361331358225,OnTrack,2583.520609712441,6242.6348173625875,-124.13895993862131,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:08.119,0 days 01:02:25.688000,,,0 days 00:00:48.199000,10503.250176,180.3458368,5,0.0,True,0,pos,2603.0366239713176,0.4837755066203928,OnTrack,2569.0,6270.0,-125.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:08.310,0 days 01:02:25.879000,,,0 days 00:00:48.390000,9978.0,170.0,4,0.0,True,0,car,2612.0058333333322,0.4854424381430361,OnTrack,2526.306816452414,6339.427780260367,-127.13097022408755,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:08.470,0 days 01:02:26.039000,,,0 days 00:00:48.550000,9558.0,159.0,4,0.0,True,0,car,2619.072499999999,0.48675578126518104,OnTrack,2498.8806940828317,6370.657262564887,-128.26469508811277,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:08.539,0 days 01:02:26.108000,,,0 days 00:00:48.619000,9769.681946514285,156.28928822857142,4,0.0,True,0,pos,2622.006920966836,0.48730114469833286,OnTrack,2485.0,6386.0,-129.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:08.750,0 days 01:02:26.319000,,,0 days 00:00:48.830000,10417.0,148.0,3,0.0,True,0,car,2630.58361111111,0.4888951263509391,OnTrack,2434.987470222786,6439.835899994483,-132.03428915392993,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:08.839,0 days 01:02:26.408000,,,0 days 00:00:48.919000,10215.86014464,143.10500352,3,0.0,True,0,pos,2634.0296414587947,0.4895355726135572,OnTrack,2412.0,6463.0,-133.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:08.950,0 days 01:02:26.519000,,,0 days 00:00:49.030000,9965.0,137.0,3,0.0,True,0,car,2638.194722222221,0.4903096547136267,OnTrack,2382.4365932985506,6490.927704275557,-133.62262883691642,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:09.019,0 days 01:02:26.588000,,,0 days 00:00:49.099000,9543.2378912,134.12500266666666,3,0.0,True,0,pos,2640.7156469846655,0.49077816969450416,OnTrack,2362.0,6508.0,-134.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:09.190,0 days 01:02:26.759000,,,0 days 00:00:49.270000,8498.0,127.0,3,0.0,True,0,car,2646.661388888888,0.49188318845430984,OnTrack,2300.9137370999943,6549.940571370775,-135.63936843613806,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:09.359,0 days 01:02:26.928000,,,0 days 00:00:49.439000,7877.77023488,114.3250048,3,0.0,True,0,pos,2651.955825839871,0.49286716190080104,OnTrack,2245.0,6582.0,-137.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:09.390,0 days 01:02:26.959000,,,0 days 00:00:49.470000,7764.0,112.0,3,0.0,True,0,car,2652.88361111111,0.49303959120336827,OnTrack,2237.2588772835325,6585.921069035926,-137.08874905833179,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:09.590,0 days 01:02:27.159000,,,0 days 00:00:49.670000,7142.0,103.0,3,0.0,True,0,car,2658.605833333332,0.4941030687315202,OnTrack,2200.834865466258,6599.412821172469,-136.88830653691335,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:09.639,0 days 01:02:27.208000,,,0 days 00:00:49.719000,7021.46015744,101.40750208,3,0.0,True,0,pos,2659.9280843668716,0.4943488096702911,OnTrack,2191.0,6602.0,-137.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:09.919,0 days 01:02:27.488000,,,0 days 00:00:49.999000,6332.66015744,92.30750208,3,0.0,True,0,pos,2666.9237273861336,0.49564895301618667,OnTrack,2120.0,6615.0,-139.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:09.990,0 days 01:02:27.559000,,,0 days 00:00:50.070000,6158.0,90.0,3,0.0,True,0,car,2668.605833333332,0.49596157314964984,OnTrack,2102.433496214605,6614.985449442358,-139.14198629277027,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:10.179,0 days 01:02:27.748000,,,0 days 00:00:50.259000,5815.91011584,85.74750144,3,0.0,True,0,pos,2672.949070471027,0.4967687656905888,OnTrack,2060.0,6608.0,-139.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:10.390,0 days 01:02:27.959000,,,0 days 00:00:50.470000,5434.0,81.0,3,0.0,False,0,car,2677.605833333332,0.4976342271259665,OnTrack,2017.2337845958239,6588.592607662264,-139.94335963396523,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:10.399,0 days 01:02:27.968000,,,0 days 00:00:50.479000,5428.300040533333,80.85000106666666,3,0.0,False,0,pos,2677.8009650882514,0.49767049244882994,OnTrack,2015.0,6587.0,-140.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:10.559,0 days 01:02:28.128000,,,0 days 00:00:50.639000,5326.9667072,78.1833344,3,0.0,False,0,pos,2681.2269098402303,0.49830720579461213,OnTrack,1972.0,6551.0,-141.0,VER,2.0,2024,1,3.835978835978836
2024-03-02 15:06:10.630,0 days 01:02:28.199000,,,0 days 00:00:50.710000,5282.0,77.0,3,0.0,False,0,car,2682.7391666666654,0.4985882593939397,OnTrack,1958.9424190070672,6538.889768609718,-141.2049278456025,VER,2.0,2024,1,3.835978835978836
